id,override,title,description
p1702-v3230-s,de_DE,MORJAS Die Socke - Mittellang - Mittelbraun Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p1703-v3231-s,de_DE,MORJAS Die Socke - Mittellang - Sand Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p3693-v5448-s,de_DE,MORJAS The Sock - Mid Calf - Off-Weiß Gerippt – Mittellang,"Die Socke Mid Calf wird aus merzerisierter Baumwolle und Polyamid gestrickt und bietet ein seidiges, elegantes Finish, das den ganzen Tag angenehm am Bein sitzt. Die nahtlose Zehenkonstruktion sorgt für eine glatte Passform, während das gerippte Design mühelos zu allem passt – von Sneakers bis zu Oxfords."
p3115-v4796-s,de_DE,MORJAS The Wool Sock - Navy - Dunkelblau Gerippt – Mittellang,"The Wool Sock hat eine mittlere Wadenlänge und besteht aus einer Mischung aus Wolle, Kaschmir und Polyamid für ein warmes und angenehmes Gefühl. Sie bleibt den ganzen Tag an der Wade ohne zu rutschen. Die Kaschmirmischung fühlt sich unglaublich weich an und macht die Socken gleichzeitig so strapazierfähig, dass sie sich selbst für den längsten Winterspaziergang hervorragend eignen."
p3116-v4797-s,de_DE,MORJAS The Wool Sock - Mittelbraun Gerippt – Mittellang,"The Wool Sock hat eine mittlere Wadenlänge und besteht aus einer Mischung aus Wolle, Kaschmir und Polyamid für ein warmes und angenehmes Gefühl. Sie bleibt den ganzen Tag an der Wade ohne zu rutschen. Die Kaschmirmischung fühlt sich unglaublich weich an und macht die Socken gleichzeitig so strapazierfähig, dass sie sich selbst für den längsten Winterspaziergang hervorragend eignen."
p3117-v4798-s,de_DE,MORJAS The Wool Sock - Ecru Gerippt – Mittellang,"The Wool Sock hat eine mittlere Wadenlänge und besteht aus einer Mischung aus Wolle, Kaschmir und Polyamid für ein warmes und angenehmes Gefühl. Sie bleibt den ganzen Tag an der Wade ohne zu rutschen. Die Kaschmirmischung fühlt sich unglaublich weich an und macht die Socken gleichzeitig so strapazierfähig, dass sie sich selbst für den längsten Winterspaziergang hervorragend eignen."
p3668-v5423-s,de_DE,MORJAS The Ballet Flat - Rubber Sole - Schwarzes Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappaleder."
p3665-v5420-s,de_DE,MORJAS The Ballet Flat - Leather Sole - Graubeiges Wildleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappa-Wildleder."
p3666-v5421-s,de_DE,MORJAS The Ballet Flat - Leather Sole - Elfenbein Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus geschmeidigem Nappaleder."
p3667-v5422-s,de_DE,MORJAS The Ballet Flat - Rubber Sole - Braunes Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappaleder."
p7716-v9471-s,de_DE,MORJAS The Ballet Flat - Rubber Sole - Schwarzes Wildleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt.  Handgefertigt in Spanien aus weichem Nappa-Wildleder."
p7823-v9607-s,de_DE,MORJAS The Ballet Flat - Leather Sole - Schwarzes Wildleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappa-Wildleder."
p7822-v9606-s,de_DE,MORJAS The Ballet Flat - Leather Sole - Schwarzes Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappaleder."
p7800-v9582-s,de_DE,MORJAS The Soft Moc - Braunes Grain-Leder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus braunem genarbtem leder mit handgenähter Mokassinnaht. Handgefertigt in Italien, mit Gummisohle."
p7799-v9581-s,de_DE,MORJAS The Soft Moc - Schwarzes Grain-Leder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus schwarzem genarbtem leder mit handgenähter Mokassinnaht. Handgefertigt in Italien, mit Gummisohle."
p7801-v9583-s,de_DE,MORJAS The Soft Moc - Braunes Wildleder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus braunem Kalbswildleder mit handgenähter Mokassinnaht. Handgefertigt in Italien, mit Gummisohle."
p3672-v5427-s,de_DE,MORJAS The Penny Loafer - Schwarzes Kalbsleder,"Entworfen mit einer schlanken Silhouette und einem leicht erhöhten Absatz. In Spanien handgefertigt mit Blake-Naht-Konstruktion, entworfen für Komfort, Langlebigkeit und stilvollen Auftritt."
p7718-v9473-s,de_DE,MORJAS The Penny Loafer - Braunes Wildleder,"Entworfen mit einer schlanken Silhouette und einem leicht erhöhten Absatz. In Spanien handgefertigt mit Blake-Naht-Konstruktion, entworfen für Komfort, Langlebigkeit und stilvollen Auftritt."
p3673-v5428-s,de_DE,MORJAS The Penny Loafer - Burgundy Kalbsleder,"Entworfen mit einer schlanken Silhouette und einem leicht erhöhten Absatz. In Spanien handgefertigt mit Blake-Naht-Konstruktion, entworfen für Komfort, Langlebigkeit und stilvollen Auftritt."
p3674-v5429-s,de_DE,MORJAS The Penny Loafer - Elfenbein Kalbsleder,"Entworfen mit einer schlanken Silhouette und einem leicht erhöhten Absatz. In Spanien handgefertigt mit Blake-Naht-Konstruktion, entworfen für Komfort, Langlebigkeit und stilvollen Auftritt."
p7717-v9472-s,de_DE,MORJAS The Penny Loafer - Schwarzes Wildleder,"Entworfen mit einer schlanken Silhouette und einem leicht erhöhten Absatz. In Spanien handgefertigt mit Blake-Naht-Konstruktion, entworfen für Komfort, Langlebigkeit und stilvollen Auftritt."
p3703-v5458-s,de_DE,MORJAS The Paloma Sandal - Schwarzes Nappaleder,"Mit einem dezenten Absatz und schmalen Riemen entworfen, die die elegante Silhouette betonen. Die weiche, gepolsterte Innensohle sorgt für angenehmen Komfort. Gefertigt aus geschmeidigem Nappaleder in Spanien."
p3702-v5457-s,de_DE,MORJAS The Paloma Sandal - Hellbraunes Nappaleder,"Mit einem dezenten Absatz und schmalen Riemen entworfen, die die elegante Silhouette betonen. Die weiche, gepolsterte Innensohle sorgt für angenehmen Komfort. Gefertigt aus geschmeidigem Nappaleder in Spanien."
p3704-v5459-s,de_DE,MORJAS The Paloma Sandal - Braunes Nappaleder,"Mit einem dezenten Absatz und schmalen Riemen entworfen, die die elegante Silhouette betonen. Die weiche, gepolsterte Innensohle sorgt für angenehmen Komfort. Gefertigt aus geschmeidigem Nappaleder in Spanien."
p7788-v9570-s,de_DE,MORJAS The Paloma Sandal - Taupefarbenes Grain-Leder,"Gestaltet mit einem dezenten Absatz und schmalen Riemen, die den Fuß umschließen. Das weiche, gepolsterte Fußbett sorgt für angenehmen Komfort. Von Hand gefertigt in Spanien aus genarbtem Leder."
p7722-v9477-s,de_DE,MORJAS The Ankle Boot - Schwarzes Nappaleder,"Gefertigt aus weichem Nappaleder. Der Schaft umspielt den Knöchel, und der 75 mm hohe Blockabsatz sorgt für eine moderne, elegante Linie."
p7723-v9478-s,de_DE,MORJAS The Ankle Boot - Braunes Nappaleder,"Gefertigt aus weichem Nappaleder. Der Schaft umspielt den Knöchel, und der 75 mm hohe Blockabsatz sorgt für eine moderne, elegante Linie."
p7724-v9479-s,de_DE,MORJAS The Ankle Boot - Schwarzes Wildleder,"Gefertigt mit einem schlanken Schaft, der den Knöchel umspielt, und auf einem 75 mm hohen Blockabsatz für eine moderne, elegante Silhouette. Handgefertigt in Spanien aus weichem Ziegenwildleder."
p7725-v9480-s,de_DE,MORJAS The Ankle Boot - Braunes Wildleder,"Gefertigt mit einem schlanken Schaft, der den Knöchel umspielt, und auf einem 75 mm hohen Blockabsatz für eine moderne, elegante Silhouette. Handgefertigt in Spanien aus weichem Ziegenwildleder."
p7794-v9576-s,de_DE,MORJAS The Stiletto Boot - Schwarzes Nappaleder,"Eine Stiefelette mit Spitze in Nappaleder mit handgenähter Naht entlang des Schafts. Handgefertigt in Spanien, auf 70 mm Absatz mit Gummisohle und gepolsterter Innensohle für Komfort."
p7795-v9577-s,de_DE,MORJAS The Stiletto Boot - Trüffelbraunes Wildleder,"Eine Stiefelette mit Spitze in Wildleder mit handgenähter Naht entlang des Schafts. Handgefertigt in Spanien, auf 70 mm Absatz mit Gummisohle und gepolsterter Innensohle für Komfort."
p3697-v5452-s,de_DE,MORJAS The Espadrille - Taupefarbenes Wildleder,"Gefertigt mit einer dezenten Silhouette und leicht erhöhter Jutesohle für einen mühelos sommerlichen Look. In Spanien handgefertigt nach traditionellen Techniken, die jedem Paar einen individuellen Charakter verleihen."
p3698-v5453-s,de_DE,MORJAS The Espadrille - Beiges ,"Gefertigt mit einer dezenten Silhouette und leicht erhöhter Jutesohle für einen mühelos sommerlichen Look. In Spanien handgefertigt nach traditionellen Techniken, die jedem Paar einen individuellen Charakter verleihen."
p3699-v5454-s,de_DE,MORJAS The Espadrille - Schwarzes Wildleder,"Gefertigt mit einer dezenten Silhouette und leicht erhöhter Jutesohle für einen mühelos sommerlichen Look. In Spanien handgefertigt nach traditionellen Techniken, die jedem Paar einen individuellen Charakter verleihen."
p7790-v9572-s,de_DE,MORJAS The Boat Shoe - Braunes Wildleder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus braunem Kalbswildleder in Mokassinkonstruktion. Handgefertigt in Italien, mit Gummisohle."
p7789-v9571-s,de_DE,MORJAS The Boat Shoe - Schwarzes Grain-Leder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus schwarzem genarbtem Leder in Mokassinkonstruktion. Handgefertigt in Italien, mit Gummisohle."
p3701-v5456-s,de_DE,MORJAS The Boat Shoe - Sandfarbenes Wildleder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus braunem Kalbswildleder in Mokassinkonstruktion. Handgefertigt in Italien, mit Gummisohle."
p3700-v5455-s,de_DE,MORJAS The Boat Shoe - Weißes Grain-Leder,"Ungefüttert für ein besonders weiches und leichtes Tragegefühl. Gefertigt aus weißem genarbtem Leder in Mokassinkonstruktion. Handgefertigt in Italien, mit Gummisohle."
p7820-v9602-s,de_DE,MORJAS The Flat Slingback - Schwarzes Geprägtes Leder,"Gestaltet mit einer leicht quadratischen Spitze und einem niedrigen Absatz, gehalten von einem verstellbaren Slingback-Riemen mit silberfarbener Schließe. Die gepolsterte Innensohle und das weiche Nappafutter sorgen für mühelosen Tragekomfort vom Morgen bis zum Abend. Handgefertigt in Spanien aus Kalbsleder in Krokoprägung."
p7791-v9573-s,de_DE,MORJAS The Slingback - Elfenbein Nappaleder,"Ein eleganter Slingback mit spitzer Zehenform, entworfen für ganztägigen Komfort. Der schmale 6,5 cm Absatz sorgt für einen angenehmen, stilvollen Auftritt, während die offene Ferse und der feine Riemen die elegante Silhouette betonen. Handgefertigt aus weichem Nappaleder."
p3671-v5426-s,de_DE,MORJAS The Slingback - Schwarzes Nappaleder,"Ein eleganter Slingback mit spitzer Zehenform, entworfen für ganztägigen Komfort. Der schmale 6,5 cm Absatz sorgt für einen angenehmen, stilvollen Auftritt, während die offene Ferse und der feine Riemen die elegante Silhouette betonen. Handgefertigt aus weichem Nappaleder."
p3669-v5424-s,de_DE,MORJAS The Slingback - Taupefarbenes Wildleder,"Ein eleganter Slingback mit spitzer Zehenform, entworfen für ganztägigen Komfort. Der schmale 6,5 cm Absatz sorgt für einen angenehmen, stilvollen Auftritt, während die offene Ferse und der feine Riemen die elegante Silhouette betonen. Handgefertigt aus weichem Nappa-Wildleder."
p7749-v9507-s,de_DE,MORJAS The City Boot - Schwarzes Kalbsleder,"Ein Ankle Boot zum Hineinschlüpfen mit knöchelhohem Schaft und Zuglaschen an beiden Seiten. Handgefertigt in Spanien aus glattem Kalbsleder, vollständig mit Leder gefüttert und mit einer gepolsterten Innensohle für hohen Tragekomfort."
p7750-v9508-s,de_DE,MORJAS The City Boot - Braunes Kalbsleder,"Ein Ankle Boot zum Hineinschlüpfen mit knöchelhohem Schaft und Zuglaschen an beiden Seiten. Handgefertigt in Spanien aus glattem Kalbsleder, vollständig mit Leder gefüttert und mit einer gepolsterten Innensohle für hohen Tragekomfort."
p7793-v9575-s,de_DE,MORJAS The d'Orsay Pump - Braunes Nappaleder,"Ein d’Orsay-Pump aus braunem Lammnappa mit handgenähter Faltenkappe. Handgefertigt in Spanien, mit verstellbarem Knöchelriemchen und silberner Schließe auf 75 mm Absatz. Gefüttert in Lammnappa, Ledersohle und gepolstertes Fußbett für Komfort."
p7792-v9574-s,de_DE,MORJAS The d'Orsay Pump - Schwarzes Nappaleder,"Ein d’Orsay-Pump aus schwarzem Lammnappa mit handgenähter Faltenkappe. Handgefertigt in Spanien, mit verstellbarem Knöchelriemchen und silberner Schließe auf 75 mm Absatz. Gefüttert in Lammnappa, Ledersohle und gepolstertes Fußbett für Komfort."
p7748-v9506-s,de_DE,MORJAS The Riding Boot - Schwarzes Kalbsleder,"Eine elegante, hoch geschnittene Silhouette, inspiriert von der Reittradition. Gefertigt mit einem Schaft, der knapp unter dem Knie endet, und einer Ledersohle mit dezent integrierter Gummieinlage für besseren Halt. Handgefertigt in Spanien aus weichem Kalbsleder und mit Lammnappa gefüttert, für ein angenehmes, passgenaues Tragegefühl."
p7818-v9600-s,de_DE,MORJAS The Sandalette - Braunes Nappaleder,"Gestaltet mit feinen, sich kreuzenden Riemen und einem skulptierten 65-mm-Absatz, der den Fuß umrahmt. Ein verstellbarer Knöchelriemen und eine polierte silberfarbene Schließe vollenden das Bild, während das gepolsterte Fußbett zusätzlichen Komfort bietet. Handgefertigt in Spanien aus geschmeidigem Lammnappa."
p7819-v9601-s,de_DE,MORJAS The Sandalette - Schwarzes Nappaleder,"Gestaltet mit feinen, sich kreuzenden Riemen und einem skulptierten 65-mm-Absatz, der den Fuß umrahmt. Ein verstellbarer Knöchelriemen und eine polierte silberfarbene Schließe vollenden das Bild, während das gepolsterte Fußbett zusätzlichen Komfort bietet. Handgefertigt in Spanien aus geschmeidigem Lammnappa."
p7817-v9599-s,de_DE,MORJAS The Sandalette - Elfenbein Nappaleder,"Gestaltet mit feinen, sich kreuzenden Riemen und einem skulptierten 65-mm-Absatz, der den Fuß umrahmt. Ein verstellbarer Knöchelriemen und eine polierte silberfarbene Schließe vollenden das Bild, während das gepolsterte Fußbett zusätzlichen Komfort bietet. Handgefertigt in Spanien aus geschmeidigem Lammnappa."
p7816-v9598-s,de_DE,MORJAS The Verona Sandal - Schwarzes Nappaleder,"Gestaltet mit einem breiten Lederband und einem Zehenriemen, die den Fuß umrahmen und für eine reduzierte Silhouette sorgen. Das weiche, gepolsterte Fußbett bietet dezenten Komfort. Veredelt mit einer handgenähten Kante und handgefertigt in Spanien."
p7815-v9597-s,de_DE,MORJAS The Verona Sandal - Braunes Wildleder,"Gestaltet mit einem breiten Lederband und einem Zehenriemen, die den Fuß umrahmen und für eine reduzierte Silhouette sorgen. Das weiche, gepolsterte Fußbett bietet dezenten Komfort. Veredelt mit einer handgenähten Kante und handgefertigt in Spanien."
p7721-v9476-s,de_DE,MORJAS The Pump - Schwarzes Nappaleder,"Gefertigt aus weichem Lammnappa. Die spitz zulaufende Form und der 75 mm hohe Stiletto-Absatz verleihen dem Schuh eine elegante, feine Linie."
p7719-v9474-s,de_DE,MORJAS The Pump - Braunes Wildleder,Gefertigt aus weichem Ziegenwildleder mit feinem Lammnappa-Futter. Die spitz zulaufende Form und der Stiletto-Absatz von 75 mm unterstreichen die elegante Linie des Schuhs.
p7720-v9475-s,de_DE,MORJAS The Pump - Karamell Nappaleder,"Gefertigt aus weichem Lammnappa. Die spitz zulaufende Form und der 75 mm hohe Stiletto-Absatz verleihen dem Schuh eine elegante, feine Linie."
p7752-v9510-s,de_DE,MORJAS The Sock - Schwarz,"Fein gestrickte Socke in mittlerer Länge mit glatter Oberfläche. In Braun, Schwarz oder Weiß erhältlich und entworfen, um dem Look eine dezente, verspielte Note zu verleihen. Gefertigt in Portugal aus einer weichen Baumwollmischung mit nahtloser Konstruktion für langanhaltenden Komfort."
p3954-v5709-s,de_DE,MORJAS The Sock - Off-Weiß,"Fein gestrickte Socke in mittlerer Länge mit glatter Oberfläche. In Braun, Schwarz oder Weiß erhältlich und entworfen, um dem Look eine dezente, verspielte Note zu verleihen. Gefertigt in Portugal aus einer weichen Baumwollmischung mit nahtloser Konstruktion für langanhaltenden Komfort."
p7751-v9509-s,de_DE,MORJAS The Sock - Braun,"Fein gestrickte Socke in mittlerer Länge mit glatter Oberfläche. In Braun, Schwarz oder Weiß erhältlich und entworfen, um dem Look eine dezente, verspielte Note zu verleihen. Gefertigt in Portugal aus einer weichen Baumwollmischung mit nahtloser Konstruktion für langanhaltenden Komfort."
p7740-v9495-s,de_DE,MORJAS The Belt 20mm - Schwarzes Nappaleder,"Ein schmaler Gürtel mit dezentem Charakter, der subtile Akzente setzt. Handgefertigt in Spanien aus Nappaleder mit massiver Messingschließe in silbernem Finish."
p7798-v9580-s,de_DE,MORJAS The Belt 20mm - Hellbraunes Grain-Leder,"Ein schmaler Gürtel mit dezentem Charakter, der subtile Akzente setzt. Handgefertigt in Spanien aus Nappaleder mit massiver Messingschließe in silbernem Finish."
p7797-v9579-s,de_DE,MORJAS The Belt 20mm - Elfenbein Nappaleder,"Ein schmaler, dezenter Gürtel für eine zurückhaltende Akzentuierung. Von Hand gefertigt in Spanien aus genarbtem Leder, mit einer Schnalle aus massivem Messing in silberner Ausführung."
p7742-v9497-s,de_DE,MORJAS The Belt 40mm - Schwarzes Nappaleder,"Ein vielseitiger Gürtel, der sowohl zu Hosen als auch über Schichten getragen werden kann. Handgefertigt in Spanien aus Nappaleder mit feiner Maserung und massiver Messingschließe in silbernem Finish."
p7741-v9496-s,de_DE,MORJAS The Belt 40mm - Braunes Nappaleder,"Ein vielseitiger Gürtel, der sowohl zu Hosen als auch über Schichten getragen werden kann. Handgefertigt in Spanien aus Nappaleder mit feiner Maserung und massiver Messingschließe in silbernem Finish."
p7743-v9498-s,de_DE,MORJAS The Belt 50mm - Schwarzes Wildleder,"Ein markanter Gürtel, der Mäntel, Hosen oder Kleider elegant akzentuiert. Handgefertigt in Spanien aus Wildleder mit massiver Messingschließe in silbernem Finish."
p7744-v9499-s,de_DE,MORJAS The Belt 50mm - Braunes Wildleder,"Ein markanter Gürtel, der Mäntel, Hosen oder Kleider elegant akzentuiert. Handgefertigt in Spanien aus Wildleder mit massiver Messingschließe in silbernem Finish."
p7796-v9578-s,de_DE,MORJAS The Ballet Flat - Rubber Sole - Rubinrotes Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappaleder."
p7821-v9605-s,de_DE,MORJAS The Ballet Flat - Leather Sole - Braunes Nappaleder,"Mit einem dezenten Absatz und einer geschwungenen Linienführung gestaltet, die den Fuß elegant umrahmt. Handgefertigt in Spanien aus weichem Nappaleder."
p3670-v5425-s,de_DE,MORJAS The Slingback - Taubenblaues Wildleder,"Ein eleganter Slingback mit spitzer Zehenform, entworfen für ganztägigen Komfort. Der schmale 6,5 cm Absatz sorgt für einen angenehmen, stilvollen Auftritt, während die offene Ferse und der feine Riemen die elegante Silhouette betonen. Handgefertigt aus weichem Nappa-Wildleder."
p7753-v9511-s,de_DE,MORJAS The Chalet Boot - Braunes Pony Hair,"Gefertigt mit einer Moc‑Toe-Naht und einer robusten Gummisohle für sicheren Auftritt. Handgefertigt in Spanien aus Kalbsleder mit Haar und mit echtem Lammfell gefüttert, für natürliche Wärme und angenehmen Tragekomfort."
p3953-v9504-s,de_DE,MORJAS The Chalet Boot - Braunes Kalbsleder,"Gefertigt mit einer Moc‑Toe-Naht und einer robusten Gummisohle für sicheren Auftritt. Handgefertigt in Spanien aus glattem Kalbsleder und mit echtem Lammfell gefüttert, für natürliche Wärme und angenehmen Tragekomfort."
p3952-v9503-s,de_DE,MORJAS The Chalet Boot - Schwarzes Kalbsleder,"Gefertigt mit einer Moc‑Toe-Naht und einer robusten Gummisohle für sicheren Auftritt. Handgefertigt in Spanien aus glattem Kalbsleder und mit echtem Lammfell gefüttert, für natürliche Wärme und angenehmen Tragekomfort."
