id,override,title,description
p7750-v9508-s,fr_XX,MORJAS The City Boot - Cuir Lisse Marron,"Une botte à enfiler avec une tige à hauteur de cheville, dotée de tirettes latérales. Fabriquée à la main en Espagne, en cuir de veau lisse avec une doublure entièrement en cuir et une semelle intérieure rembourrée pour un confort optimal."
p7793-v9575-s,fr_XX,MORJAS The d'Orsay Pump - Nappa Marron,"Un escarpin d’Orsay en nappa d’agneau brun avec avant-pied plissé cousu main, fabriqué à la main en Espagne. Bride de cheville ajustable avec boucle argentée sur talon de 75 mm. Doublé en nappa d’agneau, semelle en cuir et semelle intérieure rembourrée pour le confort."
p7792-v9574-s,fr_XX,MORJAS The d'Orsay Pump - Nappa Noir,"Un escarpin d’Orsay en nappa d’agneau noir avec avant-pied plissé cousu main, fabriqué à la main en Espagne. Bride de cheville ajustable avec boucle argentée sur talon de 75 mm. Doublé en nappa d’agneau, semelle en cuir et semelle intérieure rembourrée pour le confort."
p7748-v9506-s,fr_XX,MORJAS The Riding Boot - Cuir Lisse Noir,"Une silhouette élancée inspirée de la tradition équestre. Conçue avec une tige s’arrêtant juste en dessous du genou et montée sur une semelle en cuir dotée d’un insert en caoutchouc discret pour une meilleure adhérence. Fabriquée à la main en Espagne, en cuir de veau souple et doublée de cuir nappa d’agneau pour un ajustement doux et précis."
p7818-v9600-s,fr_XX,MORJAS The Sandalette - Nappa Marron,"Dotée de fines brides croisées et d'un talon sculpté de 65 mm qui dessine le pied. Une bride de cheville ajustable et une boucle argentée polie complètent la silhouette, tandis que la semelle intérieure rembourrée apporte un confort supplémentaire. Fabriquée à la main en Espagne en nappa d'agneau souple."
p7819-v9601-s,fr_XX,MORJAS The Sandalette - Nappa Noir,"Dotée de fines brides croisées et d'un talon sculpté de 65 mm qui dessine le pied. Une bride de cheville ajustable et une boucle argentée polie complètent la silhouette, tandis que la semelle intérieure rembourrée apporte un confort supplémentaire. Fabriquée à la main en Espagne en nappa d'agneau souple."
p7817-v9599-s,fr_XX,MORJAS The Sandalette - Nappa Ivoire,"Dotée de fines brides croisées et d'un talon sculpté de 65 mm qui dessine le pied. Une bride de cheville ajustable et une boucle argentée polie complètent la silhouette, tandis que la semelle intérieure rembourrée apporte un confort supplémentaire. Fabriquée à la main en Espagne en nappa d'agneau souple."
p7816-v9598-s,fr_XX,MORJAS The Verona Sandal - Nappa Noir,Dotée d'une large bande en cuir et d'une bride d'orteil qui dessinent le pied pour une silhouette épurée. La semelle intérieure souple et rembourrée apporte un confort discret. Finie par une bordure cousue main et fabriquée à la main en Espagne.
p7815-v9597-s,fr_XX,MORJAS The Verona Sandal - Daim Marron,Dotée d'une large bande en cuir et d'une bride d'orteil qui dessinent le pied pour une silhouette épurée. La semelle intérieure souple et rembourrée apporte un confort discret. Finie par une bordure cousue main et fabriquée à la main en Espagne.
p7721-v9476-s,fr_XX,MORJAS The Pump - Nappa Noir,Réalisé en nappa d’agneau souple. Son bout pointu et son talon aiguille de 75 mm soulignent une ligne élégante et raffinée.
p7719-v9474-s,fr_XX,MORJAS The Pump - Daim Marron,Conçu en daim de chèvre souple avec doublure en nappa d’agneau. Son bout pointu et son talon aiguille de 75 mm soulignent une ligne élégante et féminine.
p7720-v9475-s,fr_XX,MORJAS The Pump - Nappa Caramel,Réalisé en nappa d’agneau souple. Son bout pointu et son talon aiguille de 75 mm soulignent une ligne élégante et raffinée.
p7794-v9576-s,fr_XX,MORJAS The Stiletto Boot - Nappa Noir,"Une bottine pointue en cuir nappa avec couture cousue main le long de la tige. Fabriquée à la main en Espagne, sur un talon de 70 mm avec semelle en caoutchouc et semelle intérieure rembourrée pour le confort."
p7795-v9577-s,fr_XX,MORJAS The Stiletto Boot - Daim Truffe,"Une bottine pointue en daim avec couture cousue main le long de la tige. Fabriquée à la main en Espagne, sur un talon de 70 mm avec semelle en caoutchouc et semelle intérieure rembourrée pour le confort."
p7752-v9510-s,fr_XX,MORJAS The Sock - Noir,"Chaussettes à maille fine et longueur moyenne, à la finition lisse. Déclinées en marron, noir ou blanc, elles apportent une touche subtile et ludique à la tenue. Fabriquées au Portugal en coton mercerisé mélangé, avec une confection sans couture pour un confort durable."
p7751-v9509-s,fr_XX,MORJAS The Sock - Marron,"Chaussettes à maille fine et longueur moyenne, à la finition lisse. Déclinées en marron, noir ou blanc, elles apportent une touche subtile et ludique à la tenue. Fabriquées au Portugal en coton mercerisé mélangé, avec une confection sans couture pour un confort durable."
p3954-v5709-s,fr_XX,MORJAS The Sock - Blanc Cassé,"Chaussettes à maille fine et longueur moyenne, à la finition lisse. Déclinées en marron, noir ou blanc, elles apportent une touche subtile et ludique à la tenue. Fabriquées au Portugal en coton mercerisé mélangé, avec une confection sans couture pour un confort durable."
p7740-v9495-s,fr_XX,MORJAS The Belt 20mm - Nappa Noir,"Une ceinture fine et discrète, pensée pour souligner la silhouette avec subtilité. Fabriquée à la main en Espagne en cuir nappa, avec une boucle en laiton massif à finition argentée."
p7798-v9580-s,fr_XX,MORJAS The Belt 20mm - Cuir Grainé Fauve,"Une ceinture fine et discrète, pensée pour souligner la silhouette avec subtilité. Fabriquée à la main en Espagne en cuir nappa, avec une boucle en laiton massif à finition argentée."
p7797-v9579-s,fr_XX,MORJAS The Belt 20mm - Nappa Ivoire,"Une ceinture fine et discrète, conçue pour une définition subtile. Fabriquée à la main en Espagne en cuir grainé, avec une boucle en laiton massif finition argentée."
p7742-v9497-s,fr_XX,MORJAS The Belt 40mm - Nappa Noir,"Une ceinture polyvalente, qui se porte aussi bien avec un pantalon que ceinturée sur des superpositions. Fabriquée à la main en Espagne en cuir nappa légèrement grainé, avec une boucle en laiton massif à finition argentée."
p7741-v9496-s,fr_XX,MORJAS The Belt 40mm - Nappa Marron,"Une ceinture polyvalente, qui se porte aussi bien avec un pantalon que ceinturée sur des superpositions. Fabriquée à la main en Espagne en cuir nappa légèrement grainé, avec une boucle en laiton massif à finition argentée."
p7743-v9498-s,fr_XX,MORJAS The Belt 50mm - Daim Noir,"Une ceinture affirmée, conçue pour mettre en valeur manteaux, pantalons ou robes. Fabriquée à la main en Espagne en daim, avec une boucle en laiton massif."
p7744-v9499-s,fr_XX,MORJAS The Belt 50mm - Daim Marron,"Une ceinture affirmée, conçue pour mettre en valeur manteaux, pantalons ou robes. Fabriquée à la main en Espagne en daim, avec une boucle en laiton massif."
p7821-v9605-s,fr_XX,MORJAS The Ballet Flat - Leather Sole - Nappa Marron,Conçu avec un petit talon et des lignes douces qui épousent le pied avec élégance. Fabriquée à la main en Espagne dans un cuir nappa souple.
p3670-v5425-s,fr_XX,MORJAS The Slingback - Daim Bleu Cendré,"Un slingback à bout pointu, pensé pour être porté toute la journée. Le talon fin de 6,5 cm offre une hauteur élégante et confortable, tandis que l’arrière ouvert et la bride délicate soulignent sa silhouette chic. Fabriqué à la main en daim nappa."
p7753-v9511-s,fr_XX,MORJAS The Chalet Boot - Pony Hair Marron,"Conçu avec une couture moc‑toe et une semelle en caoutchouc robuste pour une démarche assurée. Fabriqué à la main en Espagne, en cuir de veau à poils et doublé de laine de mouton véritable pour une chaleur et un confort naturels."
p3953-v9504-s,fr_XX,MORJAS The Chalet Boot - Cuir Lisse Marron,"Conçu avec une couture moc‑toe et une semelle en caoutchouc robuste pour une démarche assurée. Fabriqué à la main en Espagne, en cuir de veau lisse et doublé de laine de mouton véritable pour une chaleur et un confort naturels."
p3952-v9503-s,fr_XX,MORJAS The Chalet Boot - Cuir Lisse Noir,"Conçu avec une couture moc‑toe et une semelle en caoutchouc robuste pour une démarche assurée. Fabriqué à la main en Espagne, en cuir de veau lisse et doublé de laine de mouton véritable pour une chaleur et un confort naturels."
